,Url,Location,Company,Title,Career,Payment,Education,Text,Tag
121,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48244050,서울 강남구,뉴로핏(주),[의료AI기업]연구분야 모집(의공학 / 영상기반 AI),신입·경력 1년 ↑,면접 후 결정,대졸(4년제) 이상,,"IT개발·데이터,Python,R,Matlab,신경망,알고리즘,C++,딥러닝,AI(인공지능),C언어,Pytorch,영상처리,머신러닝,Tensorflow,쉘스크립트,SQL,빅데이터,연구·R&D,연구원,학술연구,의료기기연구,기술연구,AI(인공지능),알고리즘개발,R&D,이미지프로세싱,제약/바이오,서울,강남구"
122,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48162710,서울 서초구 외,(주)에이아이네이션,[AInation] 안드로이드 개발자 모집 (경력),경력 3~10년,면접 후 결정,대졸(4년제) 이상,,"IT개발·데이터,백엔드/서버개발,웹개발,유지보수,데이터엔지니어,데이터분석가,데이터시각화,모델링,네트워크,딥러닝,데이터라벨링,머신러닝,미들웨어,빅데이터,데이터마이닝,반응형웹,서울,강남구,관악구,동작구,서초구,송파구"
123,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48091828,서울 강남구,(주)반프,2024년 상반기 R&D / SW(시스템) 설계,신입·경력 3년 ↑,면접 후 결정,대졸(4년제) 이상,,"IT개발·데이터,데이터엔지니어,데이터분석가,백엔드/서버개발,웹개발,기술지원,딥러닝,머신러닝,데이터마이닝,데이터시각화,데이터라벨링,임베디드리눅스,풀스택,서울,강남구"
124,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48243376,서울 강남구,(주)렉스퍼,자연어처리(NLP) 데이터 엔지니어 채용,경력 3년 ↑,면접 후 결정,대졸(4년제) 이상(예정자 가능),,"IT개발·데이터,NLP(자연어처리),AI(인공지능),딥러닝,빅데이터,머신러닝,연구·R&D,AI(인공지능),서울,강남구"
125,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48242240,서울 금천구 외,(주)에이트테크,AI 데이터 매니저 정규직원 채용,경력 3~7년,회사내규에 따름,"대졸(2,3년제) 이상",,"IT개발·데이터,데이터분석가,데이터엔지니어,데이터라벨링,데이터마이닝,데이터시각화,빅데이터,SQL,Python,Matlab,GCP,AWS,머신러닝,딥러닝,서울,경기,김포시"
126,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48240997,서울 송파구 외,(주)미니레코드,[주식회사 미니레코드] Python 개발,경력 3~6년,회사내규에 따름,학력무관,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구"
127,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48238805,서울 송파구 외,(주)이글루코퍼레이션,[연구개발본부] 데이터 분석 엔진 개발 경력 정규직 채용 (6년 ↑),경력 6~10년,회사내규에 따름,"대졸(2,3년제) 이상",,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구"
128,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48237521,서울 구로구 외,(주)딥노이드,AI 연구원 (LLM개발),신입·경력 1년 ↓,회사내규에 따름,석사졸업 이상,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구"
129,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48236807,서울 강남구 외,(주)덴컴,음성 전처리 엔지니어 채용,경력 5~10년,회사내규에 따름,대졸(4년제) 이상,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구"
130,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48236791,서울 강남구 외,(주)덴컴,AI Researcher 채용,경력 2~6년,회사내규에 따름,대졸(4년제) 이상,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구"
131,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48236496,서울 금천구 외,(주)비솔,영상분야 AI 개발 모집,경력 5~20년,회사내규에 따름,"대졸(2,3년제) 이상",,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구"
132,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48236774,서울 강남구 외,(주)덴컴,AI Researcher 팀장 채용,경력 6~10년,회사내규에 따름,대졸(4년제) 이상,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구"
133,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48231725,서울 강남구 외,(주)에임메드,AI Engineer  선임연구원 채용,경력 5~10년,회사내규에 따름,"대졸(2,3년제) 이상",,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구"
134,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219019,서울 구로구,(주)이엠넷,㈜이엠넷 디지털마케팅 경력AE/신입AM 공채[서울본사],신입·경력,면접 후 결정,대졸(4년제) 이상,,"기획·전략,광고기획,기획,마케팅기획,브랜드기획,사업기획,경영관리,데이터분석,시장조사,신사업기획,마케팅·홍보·조사,광고PD,광고마케팅,기업홍보,디지털마케팅,마케팅,마케팅기획,마케팅전략,브랜드마케팅,온라인마케팅,인플루언서마케팅,콘텐츠기획,콘텐츠마케팅,콘텐츠에디터,AE(광고기획자),AM(어카운트매니저),BM(브랜드매니저),CD(크리에이티브디렉터),CW(카피라이터),SNS마케팅,광고주관리,광고캠페인,MCN,인사·노무·HRD,HRD,총무·법무·사무,법무,법무사,총무,전산총무,콘텐츠관리,IT개발·데이터,데이터시각화,머신러닝,솔루션,영상처리,AI(인공지능),디자인,광고디자인,그래픽디자인,디지털디자인,영상디자인,일러스트레이터,콘텐츠디자인,AD(아트디렉터),모션그래픽,인포그래픽,일러스트,PhotoShop,상품기획·MD,AMD,브랜드관리,브랜드기획,SNS,의료,병원총무,미디어·문화·스포츠,영상디자이너,인플루언서,AE(광고기획자),CW(카피라이터),PD/AD/FD,영상자막,영상제작,영상편집,서울,구로구"
135,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48230348,서울 강남구 외,(주)스타마타,R&D 부문 신입 및 경력 사원 수시채용,신입·경력 5년 ↓,회사내규에 따름,대졸(4년제) 이상(예정자 가능),,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구"
136,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48222922,서울 강남구 외,아타드 주식회사,[인공지능/데이터 분석] 개발자 채용,경력 1~3년,회사내규에 따름,대졸(4년제) 이상(예정자 가능),,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구"
137,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48241319,서울 금천구,(주)한국정보공작소,연구소장 (정부연구과제 개발 및 진행),경력 7년 ↑,면접 후 결정,대졸(4년제) 이상,,"IT개발·데이터,머신러닝,빅데이터,IoT,AI(인공지능),Python,서울,금천구"
138,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48241123,서울 강남구,(주)메타버즈,메타버스 시스템 개발자 채용,경력 2~5년,면접 후 결정,대졸(4년제) 이상,,"IT개발·데이터,머신러닝,메타버스,딥러닝,스크립트,AI(인공지능),앱개발,AR(증강현실),VR(가상현실),음성인식,인터페이스,C,,C언어,Java,Javascript,Python,Tensorflow,Git,Keras,Pytorch,서울,강남구"
139,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48240960,서울 강남구,(주)메타버즈,메타버즈 기업부설연구소 풀스택 개발자 채용,경력 2~5년,면접 후 결정,대졸(4년제) 이상,,"IT개발·데이터,머신러닝,메타버스,딥러닝,스크립트,AI(인공지능),앱개발,AR(증강현실),VR(가상현실),음성인식,인터페이스,C,,C언어,Java,Javascript,Python,Tensorflow,Git,Keras,Pytorch,서울,강남구"
140,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48116850,서울 금천구,(주)한국정보공작소,정부연구과제 진행 및 시스템 개자 모집,경력 5년 ↑,면접 후 결정,대졸(4년제) 이상,,"IT개발·데이터,머신러닝,빅데이터,IoT,AI(인공지능),Python,서울,금천구"
141,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48215987,서울 서초구 외,(주)네패스,각 부문별 신입/경력 대규모 수시채용,신입·경력,면접 후 결정,"대졸(2,3년제) 이상(예정자 가능)",,"기획·전략,경영기획,교육기획,경영관리,경영분석,경영컨설팅,경영혁신(PI),회계·세무·재무,해외법인,총무·법무·사무,법무,법무사,변호사,사내변호사,사무직,경영지원,문서작성,사무행정,서류관리,자료입력,자료조사,특허관리,특허분석,IP(지식재산권),IT개발·데이터,보안관제,보안컨설팅,앱개발,웹개발,유지보수,정보보안,프론트엔드,QA/테스터,SE(시스템엔지니어),네트워크,머신러닝,빅데이터,인프라,정보통신,AI(인공지능),IoT,S/W,라즈베리파이,아두이노,C,,C언어,Java,Javascript,jQuery,MSSQL,MySQL,OracleDB,Python,R,React,React-Native,Vue.js,제품개발,ESP,영업·판매·무역,기술영업,솔루션기술영업,시스템영업,영업,영업MD,영업관리,영업기획,영업마케팅,영업전략,영업지원,영업직,해외시장개척,해외영업,거래처관리,거래처영업,고객관리,공공영업,기업영업,해외영업관리,해외영업지원,고객상담·TM,아웃바운드,인바운드,CS,CX매니저,게시판관리,고객관리,교환/반품,기술상담,단순안내,상담품질관리,전화상담,콜통계/분석,통화품질분석,구매·자재·물류,품질관리,서비스,고객안내,고객응대,생산,공정관리,공정설계,공정엔지니어,금형설계,기계설계,기구설계,기술설계,기술엔지니어,반도체설계,부품설계,생산,생산관리,생산기술,생산설계,설계엔지니어,시스템설계,안전보건관리자,자동화설계,장비설계,장비제어,전기설계,전기제어,전자제어,전장설계,품질검사원,품질관리,프로그램설계,회로설계,QA,QC,레이저가공,반도체,스마트팩토리,품질보증,품질분석,FA(공장자동화),MES,PCB,SMT,2D설계,3D설계,Bump공정,WET,AVI,장비유지보수,Saw,장비PM,BM,건설·건축,대기환경기사,보건관리자,수질환경기사,안전관리자,안전보건관리자,토양환경기사,환경관리자,단열,환경분석,연구·R&D,연구원,R&D,R&D기획,기술연구,반도체,신소재,AI(인공지능),교육,교육운영,교육컨설턴트,교육컨텐츠개발,교육컨텐츠기획,코딩,서울,강남구,마포구,서초구,영등포구,충북,괴산군,음성군,청주시,청주시 청원구"
142,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48231722,서울 서초구 외,(주)덴컴,[AI 전문기업 덴컴] AI Researcher 팀장 채용,경력 6년 ↑,면접 후 결정,대졸(4년제) 이상,,"IT개발·데이터,AI(인공지능),Python,딥러닝,NLP(자연어처리),NLU(자연어이해),머신러닝,음성인식,웹개발,웹마스터,데이터분석가,데이터엔지니어,앱개발,데이터시각화,모델링,아키텍쳐,헬스케어,검색엔진,데이터마이닝,C언어,C++,서울,강남구,관악구,동작구,서초구,송파구,경기,성남시 분당구"
143,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48232836,서울 강남구,(주)디자이노블,[디자이노블]  - 백엔드 엔지니어를 모집합니다.,무관(신입포함),면접 후 결정,학력무관,,"IT개발·데이터,백엔드/서버개발,딥러닝,머신러닝,AI(인공지능),클라우드,서울,강남구"
144,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48232216,서울 서초구 외,(주)덴컴,[AI 전문기업 덴컴] 음성 전처리 엔지니어 채용,경력 5년 ↑,면접 후 결정,대졸(4년제) 이상,,"IT개발·데이터,데이터엔지니어,데이터분석가,데이터라벨링,데이터마이닝,모델링,데이터시각화,딥러닝,머신러닝,아키텍쳐,AI(인공지능),헬스케어,NLU(자연어이해),NLP(자연어처리),C++,C언어,Python,Matlab,서울,강남구,관악구,동작구,서초구,송파구,경기,성남시 분당구"
145,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48195855,서울 강남구,애피어코리아 주식회사,[애피어코리아] Account Executive (산휴대체/1yr contractor),무관(신입포함),면접 후 결정,대졸(4년제) 이상,,"마케팅·홍보·조사,광고캠페인,세일즈프로모션,통계/분석,AM(어카운트매니저),IT개발·데이터,머신러닝,AI(인공지능),서울,강남구"
146,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48195873,서울 강남구,애피어코리아 주식회사,[애피어코리아] Customer Success Manager (A.I. MarTech),경력 3~6년,면접 후 결정,대졸(4년제) 이상,,"IT개발·데이터,머신러닝,AI(인공지능),고객상담·TM,CS,영업·판매·무역,영업지원,B2B,S/W,서울,강남구"
147,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48231884,서울 강남구,애피어코리아 주식회사,[애피어코리아] Account Executive(Digital Marketing Solution),무관(신입포함),면접 후 결정,대졸(4년제) 이상,,"마케팅·홍보·조사,광고캠페인,세일즈프로모션,통계/분석,AM(어카운트매니저),IT개발·데이터,머신러닝,AI(인공지능),서울,강남구"
148,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48231782,서울 서초구 외,(주)덴컴,[AI 전문기업 덴컴] CTO 채용,경력 10년 ↑,면접 후 결정,대졸(4년제) 이상,,"IT개발·데이터,AI(인공지능),Python,딥러닝,NLP(자연어처리),NLU(자연어이해),머신러닝,음성인식,프론트엔드,웹개발,앱개발,기술지원,솔루션,인프라,헬스케어,Javascript,Java,Node.js,NoSQL,SQL,TypeScript,데이터엔지니어,빅데이터,기획·전략,CTO,데이터분석,실적관리,OKR,KPI관리,사업개발,리서치,서울,강남구,관악구,동작구,서초구,송파구,경기,성남시 분당구"
149,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48231698,서울 서초구 외,(주)덴컴,[AI 전문기업 덴컴] AI Researcher 채용,경력 2년 ↑,면접 후 결정,대졸(4년제) 이상,,"IT개발·데이터,AI(인공지능),Python,딥러닝,NLP(자연어처리),NLU(자연어이해),머신러닝,음성인식,웹개발,웹마스터,데이터분석가,데이터엔지니어,앱개발,데이터시각화,모델링,아키텍쳐,헬스케어,검색엔진,데이터마이닝,C언어,C++,서울,강남구,관악구,동작구,서초구,송파구,경기,성남시 분당구"
150,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48231459,서울 서초구 외,(주)덴컴,[AI 전문기업 덴컴] 프론트엔드 개발 팀장 채용,경력 8년 ↑,면접 후 결정,대졸(4년제) 이상,,"IT개발·데이터,AI(인공지능),Python,딥러닝,NLP(자연어처리),NLU(자연어이해),머신러닝,음성인식,프론트엔드,웹개발,앱개발,기술지원,솔루션,인프라,헬스케어,Javascript,Java,Node.js,NoSQL,SQL,TypeScript,데이터엔지니어,빅데이터,서울,강남구,관악구,동작구,서초구,송파구,경기,성남시 분당구"
151,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48231412,서울 서초구 외,(주)덴컴,[AI 전문기업 덴컴] 프론트엔드 개발자 채용,경력 4~8년,면접 후 결정,대졸(4년제) 이상,,"IT개발·데이터,AI(인공지능),Python,딥러닝,NLP(자연어처리),NLU(자연어이해),머신러닝,음성인식,프론트엔드,웹개발,앱개발,기술지원,솔루션,인프라,헬스케어,Javascript,Java,Node.js,NoSQL,SQL,TypeScript,데이터엔지니어,빅데이터,서울,강남구,관악구,동작구,서초구,송파구,경기,성남시 분당구"
152,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48229188,서울 강남구,(주)페르소나에이아이,[딥러닝] 생성형 AI 모델 연구 및 응용 개발자,경력 3년 ↑,면접 후 결정,학력무관,,"IT개발·데이터,백엔드/서버개발,머신러닝,딥러닝,챗봇,AI(인공지능),풀스택,React,Node.js,SpringBoot,서울,강남구"
153,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48018918,서울 서초구,주식회사 그라운드원,[경력] AI/ 컴퓨터 비전/ ML엔지니어 모집,경력 4~20년,면접 후 결정,대졸(4년제) 이상,,"IT개발·데이터,AI(인공지능),컴퓨터비전,머신러닝,서울,서초구"
154,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219173,서울 강남구,(주)모토브,IoT 임베디드/펌웨어 엔지니어 (전문연구요원 가능),경력 3~10년,면접 후 결정,학력무관,,"IT개발·데이터,SE(시스템엔지니어),머신러닝,임베디드,서울,강남구"
155,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48225399,서울 강남구,(주)데브캣,[마비노기 모바일] 키메이커팀 연구 개발 인력 모집,무관(신입포함),면접 후 결정,학력무관,,"IT개발·데이터,머신러닝,게임개발,게임프로그래머,C,,Python,Javascript,서울,강남구"
156,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48224425,서울 강남구,(주)씨이랩,(주)씨이랩 백엔드 개발자 모집,경력 3년 ↑,면접 후 결정,대졸(4년제) 이상(예정자 가능),,"IT개발·데이터,웹마스터,프론트엔드,웹개발,백엔드/서버개발,데이터엔지니어,앱개발,메타버스,데이터시각화,모델링,데이터마이닝,네트워크,머신러닝,서울,강남구"
157,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48014551,서울 강남구,(주)브이알크루,멀티모달 LLM 연구원 모집,신입,면접 후 결정,학력무관,,"연구·R&D,멀티모달LLM,IT개발·데이터,머신러닝,서울,강남구"
158,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48222905,서울 서초구,(주)모빌테크,[모빌테크] SLAM & Computer Vision 연구원 모집 (신입/경력),신입·경력 2년 ↑,면접 후 결정,대졸(4년제) 이상,,"연구·R&D,연구원,자율주행,AI(인공지능),이미지프로세싱,IT개발·데이터,Linux,C++,자율주행,AI(인공지능),딥러닝,머신러닝,빅데이터,영상처리,이미지프로세싱,컴퓨터비전,Python,Pytorch,Tensorflow,detection,세그멘테이션,C언어,서울,서초구"
159,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48214520,서울 서초구 외,(주)포스로직,"AI 인공지능, 딥러닝, 이미지 프로세싱 알고리즘 개발 신입 채용",신입,면접 후 결정,대졸(4년제) 이상(예정자 가능),,"IT개발·데이터,웹개발,딥러닝,머신러닝,솔루션,신경망,알고리즘,영상처리,이미지프로세싱,AI(인공지능),C++,MFC,OpenCV,연구·R&D,알고리즘개발,이미지프로세싱,AI(인공지능),서울,강남구,서초구,송파구"
160,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48195643,서울 서초구,(주)디퍼아이,[디퍼아이] 딥러닝 임베디드 어플리케이션 HW/SW 개발자 채용,무관(신입포함),면접 후 결정,학력무관(예정자 가능),,"IT개발·데이터,임베디드,C++,C언어,Linux,Python,앱개발,웹개발,프론트엔드,데이터라벨링,딥러닝,미들웨어,신경망,영상처리,이미지프로세싱,펌웨어,AI(인공지능),FPGA,IoT,S/W,임베디드리눅스,C,,Keras,Pytorch,Tensorflow,Ubuntu,머신러닝,알고리즘,컴퓨터비전,API,RTOS,서울,서초구"
161,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48218710,서울 강남구 외,(주)딥브레인에이아이,"Front-end 엔지니어(React, Node.js)(병특가능)",경력 3~20년,회사내규에 따름,대졸(4년제) 이상,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구"
162,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48215647,서울 강남구 외,올거나이즈코리아(주),Prompt Engineer(Intern),신입·경력 1년 ↓,회사내규에 따름,학력무관,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구"
163,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48216233,서울 강남구 외,(주)씨엘모빌리티,[강남] AI 연구소 모빌리티 서비스 시스템 개발자 채용,경력 3~7년,회사내규에 따름,학력무관(예정자 가능),,"기획·전략,PM(프로젝트매니저),PMO,IT개발·데이터,기술지원,데이터분석가,데이터엔지니어,백엔드/서버개발,앱개발,웹개발,웹마스터,유지보수,정보보안,퍼블리셔,프론트엔드,DBA,IT컨설팅,QA/테스터,SE(시스템엔지니어),검색엔진,데이터시각화,딥러닝,머신러닝,모델링,빅데이터,웹표준·웹접근성,음성인식,자율주행,챗봇,취약점진단,클라우드,AI(인공지능),API,APM,NLP(자연어처리),NLU(자연어이해),AIX,C,,C++,C언어,Linux,Python,Pytorch,영업·판매·무역,기술영업,솔루션기술영업,연구·R&D,자율주행,서울,서초구"
164,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48004575,서울 강남구,(주)에이아이더뉴트리진,AI 서비스 기획 및 제안/PM 직무,경력 5년 ↑,면접 후 결정,대졸(4년제) 이상,,"기획·전략,사업기획,컨설턴트,PM(프로젝트매니저),사업개발,사업관리,신사업기획,신사업발굴,IT개발·데이터,머신러닝,빅데이터,서울,강남구"
165,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48214672,서울 강남구,(주)코드스테이츠,AI/Data Contents Creator,경력 1~20년,면접 후 결정,학력무관,,"교육,교수설계,교육컨텐츠개발,교육컨텐츠기획,교재개발,기업교육,IT개발·데이터,데이터엔지니어,딥러닝,머신러닝,모델링,서울,강남구"
166,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48211656,서울 강남구,(주)토마토시스템,[(주)토마토시스템] 경력직 개발자 채용(영어능통자),경력 3년 ↑,면접 후 결정,"대졸(2,3년제) 이상",,"IT개발·데이터,웹개발,Java,OracleDB,기술지원,솔루션,앱개발,SI개발,모바일,AI,NLP(자연어처리),빅데이터,머신러닝,백엔드/서버개발,프론트엔드,S/W,임베디드,C++,포탈,포털,유지보수,퍼블리셔,데이터분석가,스크립트,웹표준·웹접근성,풀스택,서울,강남구"
167,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48207777,서울 금천구,(주)네오스펙트라,인공지능 개발자 채용공고,무관(신입포함),"연봉 4,000 만원 (주 40시간)                                근무형태상세보기상세근무 시간 주 40시간 기준 최저임금은 24,728,880원 입니다. (단, 이는 연장,야간,휴일 수당이 제외된 금액일 수 있습니다.)최저임금 설명 닫기","대졸(2,3년제) 이상",,"IT개발·데이터,딥러닝,머신러닝,AI(인공지능),서울,금천구"
168,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48205767,서울 서초구,(주)코이웨어,딥러닝 / AI 연구 개발자 모집,무관(신입포함),면접 후 결정,대졸(4년제) 이상,,"IT개발·데이터,데이터분석가,빅데이터,AI(인공지능),Python,Tensorflow,딥러닝,머신러닝,풀스택,이미지프로세싱,솔루션,앱개발,서울,서초구"
169,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48205703,서울 금천구 외,이지스엔터프라이즈(주),[DX팀] 백엔드 개발자 (10년 이상),경력 10~20년,회사내규에 따름,학력무관,,"IT개발·데이터,기술지원,SE(시스템엔지니어),딥러닝,머신러닝,빅데이터,빌링,펌웨어,AI(인공지능),API,SDK,C++,C언어,Linux,OpenCV,Python,Pytorch,RestAPI,Tensorflow,VisualC·C++,연구·R&D,AI(인공지능),서울,강서구,경기,김포시,파주시"
170,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48205609,서울 금천구 외,이지스엔터프라이즈(주),[DX팀] 백엔드 개발자 (3년 이상),경력 3~8년,회사내규에 따름,학력무관,,"IT개발·데이터,기술지원,SE(시스템엔지니어),딥러닝,머신러닝,빅데이터,빌링,펌웨어,AI(인공지능),API,SDK,C++,C언어,Linux,OpenCV,Python,Pytorch,RestAPI,Tensorflow,VisualC·C++,연구·R&D,AI(인공지능),서울,강서구,경기,김포시,파주시"
171,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48203875,서울 강남구,(주)제이엘케이,[병역특례] 인공지능연구원 (전문연구요원),무관(신입포함),면접 후 결정,대졸(4년제) 이상,,"IT개발·데이터,백엔드/서버개발,웹개발,프론트엔드,머신러닝,빅데이터,AI(인공지능),HTML,Java,Python,Tensorflow,공공·복지,병역특례,서울,강남구"
172,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48171765,서울 강남구,(주)씨디알아이,[CDRI] AI 데이터 사이언티스트 채용,무관(신입포함),면접 후 결정,대졸(4년제) 이상,,"IT개발·데이터,AI(인공지능),빅데이터,머신러닝,데이터엔지니어,서울,강남구"
173,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47920777,서울 구로구,(주)진모빌리티,"[아이.엠 택시] 데이터분석가 빅데이터, AI 머신러닝 개발 모집",무관(신입포함),면접 후 결정,학력무관,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구"
174,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48075107,서울 구로구,(주)엘로이랩,[구로지점/AI 초분광] AI Engineer 채용(C++/영상처리/MFC/경력,경력(년수무관),면접 후 결정,대졸(4년제) 이상(예정자 가능),,"IT개발·데이터,SI개발,딥러닝,머신러닝,AI(인공지능),S/W,C++,C,,Pytorch,서울,구로구"
175,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48075097,서울 구로구,(주)엘로이랩,[구로지점/AI 초분광 솔루션] AI Researcher 채용(박사),경력(년수무관),면접 후 결정,석사졸업 이상(예정자 가능),,"IT개발·데이터,SI개발,딥러닝,머신러닝,AI(인공지능),S/W,C++,C,,Pytorch,서울,구로구"
176,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48200287,서울 구로구,현대아이씨티 주식회사,AI  팀  리더 및 PM 전문 인재 채용,경력 5년 ↑,면접 후 결정,학력무관,,"IT개발·데이터,백엔드/서버개발,웹개발,앱개발,모델링,딥러닝,머신러닝,데이터마이닝,서울,구로구"
