,Location,Company,Title,Career,Edu,URL,InfoDetails,Tag,D_Day
332,서울 금천구,(주)유비소시어스,대형유통할인점 데이터 사이언티스트 5-12년,경력 5~12년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48210423,,"IT개발·데이터,데이터분석가,데이터엔지니어,데이터시각화,모델링,머신러닝,서울,금천구",시작일2024.05.17 08:00마감일2024.06.16 23:59
333,서울 강남구,한스컨설팅,강남 위치 외국계 광고플랫폼서비스기업 빅데이터 엔지니어,경력 8~15년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48206179,,"IT개발·데이터,기술수석,머신러닝,빅데이터,AI(인공지능),SaaS,ML,GTM,TPM,서울,강남구",상시채용
334,서울 강남구,한스컨설팅,머신러닝 기반 외국계 광고플랫폼서비스기업 기술PM 과장급,경력 7~10년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48205578,,"IT개발·데이터,기술수석,머신러닝,빅데이터,AI(인공지능),SaaS,ML,GTM,TPM,서울,강남구",상시채용
335,서울 강남구,(주)아이스크림에듀,아이스크림에듀 머신러닝(ML) 엔지니어 채용,경력 2년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48201715,,"IT개발·데이터,머신러닝,서울,강남구",시작일2024.05.16 09:00마감일2024.06.14 23:59
336,서울 강남구,베스트네트워크㈜,10. 머신러닝엔지니어  [유망 헬스케어 스타트업],신입·경력 1~10년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48165620,,"IT개발·데이터,머신러닝,서울,강남구",시작일2024.05.16 09:00마감일2024.05.25 23:59
337,서울 강남구,프로페셔날핸즈인핸즈코리아(주),(AI 반도체) 머신러닝 (Machine Learning Engineer) 경력채용,경력 5~12년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48201408,,"연구·R&D,연구원,반도체,알고리즘개발,AI(인공지능),R&D기획,IT개발·데이터,백엔드/서버개발,머신러닝,모델링,AI(인공지능),서울,강남구",시작일2024.05.16 09:00마감일2024.06.15 23:59
338,서울 강남구,코리아써치,AI 관련 PM/PL 경력자,경력 5년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48200713,,"IT개발·데이터,SI개발,딥러닝,머신러닝,챗봇,AI(인공지능),NLU(자연어이해),NLP(자연어처리),C++,Java,Python,서울,강남구",상시채용
339,서울 강남구,코리아써치,AI(인공지능)/머신러닝 관련 솔루션 개발자 채용,경력 5년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48200694,,"IT개발·데이터,백엔드/서버개발,서울,강남구",상시채용
340,서울 송파구,코리아써치,데이터 분석 엔진 개발자  채용,경력 6년 ↑,"대졸(2,3년제) 이상",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48200676,,"IT개발·데이터,데이터엔지니어,서울,송파구",상시채용
341,서울 송파구,코리아써치,인공지능/머신러닝 솔루션 엔진 개발자 채용,경력 5년 ↑,"대졸(2,3년제) 이상",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48200657,,"IT개발·데이터,AI(인공지능),서울,송파구",상시채용
342,서울 금천구,에이치알브로스,코스닥(디스플레이)검사장비 AI S/W개발 대리과장(근무처:서울),경력 3년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48189968,,"IT개발·데이터,AI(인공지능),서울,금천구",상시채용
343,서울 강남구,(주)아데코코리아,"[자율주행/서울] Deep Learning Engineer (석, 박사 채용)",신입·경력(년수무관),대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48186766,,"IT개발·데이터,임베디드,자율주행,영상처리,알고리즘,이미지프로세싱,펌웨어,AI(인공지능),S/W,VR(가상현실),C,,C++,C언어,서울,강남구",시작일2024.05.13 16:00마감일2024.06.12 23:59
344,서울 강남구,(주)엑스퍼트소사이어티,IT 부문 컨설턴트 채용,경력 5년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48181214,,"IT개발·데이터,웹마스터,모델링,보안컨설팅,데이터마이닝,빅데이터,CISO,서울,강남구",시작일2024.05.13 10:00마감일2024.06.12 23:59
345,서울 서초구,(주)에스유스카우트,[헬스케어] 백엔드 개발,경력 5~10년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48180496,,"IT개발·데이터,백엔드/서버개발,서울,서초구",시작일2024.05.13 10:00마감일2024.05.25 23:59
346,서울 서초구,(주)에스유스카우트,[AI/ML] 제품 교육 기획/운영,경력 5년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48176598,,"IT개발·데이터,머신러닝,AI(인공지능),기획·전략,교육기획,교육,교육운영,교육컨텐츠개발,교육컨텐츠기획,컴퓨터교육,기업교육,서울,서초구",시작일2024.05.12 23:00마감일2024.05.25 23:59
347,서울 서초구,(주)에스유스카우트,[AI/ML] ML Engineer(강화학습),신입·경력(년수무관),대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48176597,,"IT개발·데이터,머신러닝,서울,서초구",시작일2024.05.12 23:00마감일2024.05.25 23:59
348,서울 서초구,(주)에스유스카우트,[AI/ML] ML Engineer,경력 3년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48176596,,"IT개발·데이터,머신러닝,서울,서초구",시작일2024.05.12 23:00마감일2024.05.25 23:59
349,서울 서초구,(주)에스유스카우트,[AI/ML] Backend Engineer,경력 5년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48176579,,"IT개발·데이터,머신러닝,Python,백엔드/서버개발,서울,서초구",시작일2024.05.12 22:00마감일2024.05.25 23:59
350,서울 강남구,코리아써치,데이터 과학자-성장 분석(영어 가능자),경력 8년 ↑,석사졸업 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48176525,,"IT개발·데이터,데이터분석가,서울,강남구",시작일2024.05.12 21:00마감일2024.05.24 10:10
351,서울 강남구,코리아써치,소프트웨어 엔지니어-데이터 엔지니어링(영어 가능자),경력 8년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48175862,,"IT개발·데이터,데이터엔지니어,서울,강남구",시작일2024.05.12 11:00마감일2024.05.24 10:21
352,서울 강남구,코리아써치,데이터 과학자 - 광고 성과(영어 가능자),경력 3년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48175845,,"IT개발·데이터,데이터엔지니어,빅데이터,기획·전략,데이터분석,서울,강남구",시작일2024.05.12 11:00마감일2024.05.24 10:12
353,서울 강남구,코리아써치,AICC 솔루션이나 AI 관련 경력 PM/PL 경력자,경력 5년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48160834,,"IT개발·데이터,SI개발,딥러닝,머신러닝,챗봇,AI(인공지능),NLU(자연어이해),NLP(자연어처리),C++,Java,Python,서울,강남구",시작일2024.05.09 13:00마감일2024.05.24 23:59
354,서울 강남구,토니서치,[국내보안기업] 인공지능/머신러닝 솔루션개발,경력 5~10년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48156143,,"IT개발·데이터,AI(인공지능),머신러닝,딥러닝,Python,서울,강남구",시작일2024.05.09 08:00마감일2024.05.24 23:59
355,서울 서초구,라인서치,유명 코스닥 반도체 팹리스 Automotive MCU Engineer,경력 3~12년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48237664,,"연구·R&D,반도체,생산,반도체,반도체설계,Verilog,VHDL,ASIC,설계엔지니어,회로설계,EDA,FPGA,IT개발·데이터,Verilog,FPGA,Perl,Python,임베디드,머신러닝,딥러닝,데이터마이닝,MCU,H/W,C++,C언어,자율주행,펌웨어,서울,서초구",시작일2024.05.21 11:00마감일2024.06.20 23:59
356,서울 서초구,라인서치,유명 코스닥 반도체 팹리스 BSP Driver Engineer,경력 3~12년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48237659,,"연구·R&D,반도체,생산,반도체,반도체설계,Verilog,VHDL,ASIC,설계엔지니어,회로설계,EDA,FPGA,IT개발·데이터,Verilog,FPGA,Perl,Python,임베디드,머신러닝,딥러닝,데이터마이닝,MCU,H/W,C++,C언어,자율주행,펌웨어,임베디드리눅스,RTOS,Linux,이미지프로세싱,서울,서초구",시작일2024.05.21 11:00마감일2024.06.20 23:59
357,서울 서초구,라인서치,유명 코스닥 반도체 팹리스 Automotive Display System S/W,경력 3~15년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48237638,,"연구·R&D,반도체,생산,반도체,반도체설계,Verilog,VHDL,ASIC,설계엔지니어,회로설계,EDA,FPGA,IT개발·데이터,Verilog,FPGA,Perl,Python,임베디드,머신러닝,딥러닝,데이터마이닝,MCU,H/W,C++,C언어,자율주행,펌웨어,임베디드리눅스,RTOS,Linux,이미지프로세싱,서울,서초구",시작일2024.05.21 11:00마감일2024.06.20 23:59
358,서울 서초구,라인서치,유명 대기업계열 반도체 팹리스 모듈 설계 엔지니어,경력 4~15년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48243464,,"연구·R&D,반도체,생산,반도체,반도체설계,Verilog,VHDL,ASIC,설계엔지니어,회로설계,EDA,FPGA,IT개발·데이터,Verilog,FPGA,Perl,Python,임베디드,머신러닝,딥러닝,데이터마이닝,MCU,H/W,C++,C언어,서울,서초구",시작일2024.05.22 07:00마감일2024.06.21 23:59
359,서울 서초구,라인서치,"유명 대기업계열 반도체 팹리스 Power Amplifier,RF module 설계",경력 4~15년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48243463,,"연구·R&D,반도체,생산,반도체,반도체설계,Verilog,VHDL,ASIC,설계엔지니어,회로설계,EDA,FPGA,IT개발·데이터,Verilog,FPGA,Perl,Python,임베디드,머신러닝,딥러닝,데이터마이닝,MCU,H/W,C++,C언어,서울,서초구",시작일2024.05.22 07:00마감일2024.06.21 23:59
360,서울 강남구,닥터파인드,정밀의료 영상플랫폼 AI 영상 엔지니어 팀장급,경력 5~15년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48259838,,"연구·R&D,AI(인공지능),알고리즘개발,IT개발·데이터,빅데이터,딥러닝,AI(인공지능),머신러닝,영상처리,Python,Tensorflow,알고리즘,컴퓨터비전,의료,의료영상,서울,강남구",시작일2024.05.23 18:00마감일2024.05.29 23:59
361,서울 강남구,(주)스카우트파트너스,AI엔지니어 (앱.웹개발자동화설계5년이상) 유통 대기업,경력 5~15년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48223226,,"기획·전략,기획,IT컨설팅,IT기획,PM(프로젝트매니저),사업기획,앱기획,웹기획,서비스기획,IT개발·데이터,플랫폼,인프라,네트워크,이커머스,솔루션,운영,도입,빅데이터,딥러닝,머신러닝,앱개발,웹개발,데이터엔지니어,서울,강남구",시작일2024.05.20 09:00마감일2024.06.19 23:59
362,서울 강남구,(주)스카우트파트너스,빅데이터 온라인데이터분석 (자사몰.커머스.5-15) 유통대기업,경력 4~15년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219970,,"영업·판매·무역,B2C,B2B,기획·전략,기획,IT컨설팅,IT기획,데이터분석,IT개발·데이터,플랫폼,클라우드,IDC,IT통합,백엔드/서버개발,미들웨어,네트워크,SAP,EAI,XI,연계프로세스,cloud,그룹웨어,빅데이터,머신러닝,AI(인공지능),ETL,OLAP,SQL,DW,데이터분석가,데이터엔지니어,데이터마이닝,데이터사이언티스트,서울,강남구",시작일2024.05.18 09:00마감일2024.06.17 23:59
363,서울 강남구,(주)스카우트플랜,IT/디지털 분야 헤드헌터 (신입/경력),무관(신입포함),대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48200396,,"IT개발·데이터,기술지원,보안컨설팅,퍼블리셔,IT컨설팅,솔루션,데이터분석가,네트워크,S/W,H/W,인프라,클라우드,API,빅데이터,프론트엔드,SE(시스템엔지니어),QA/테스터,정보보안,Windows,머신러닝,정보통신,ICT컨설팅,ERP,기획·전략,서비스기획,전략기획,사업기획,기획,기술기획,컨설턴트,PMO,PM(프로젝트매니저),서울,강남구",시작일2024.05.15 22:00마감일2024.06.14 23:59
364,서울 강남구,굿커리어,"의료기기업 정보보안,전산운영(서울1,부산1) 대리,과장,차장급(",경력 2년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48254674,,"IT개발·데이터,기술지원,백엔드/서버개발,보안관제,보안컨설팅,데이터분석가,데이터엔지니어,앱개발,정보보안,유지보수,IT컨설팅,DBA,SE(시스템엔지니어),ICT컨설팅,SI개발,데이터시각화,모델링,방화벽,모의해킹,네트워크,머신러닝,미들웨어,빅데이터,메타버스,데이터마이닝,솔루션,취약점진단,정보통신,핀테크,H/W,DBMS,서울,강남구",시작일2024.05.23 11:00마감일2024.06.22 23:59
365,서울 강남구 외,휴머레인컨설팅,긴급) 글로벌 AI 기업 - Senior Data Engineer - 최우대,경력 8년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219755,,"IT개발·데이터,데이터마이닝,머신러닝,빅데이터,DW,ETL,Hadoop,OracleDB,Python,R,SQL,서울,강남구,동작구,서대문구,용산구",시작일2024.05.18 08:00마감일2024.06.17 23:59
366,서울 강남구 외,휴머레인컨설팅,긴급) 글로벌 AI기업 - Senior Technical Program Manager,경력 5년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219877,,"IT개발·데이터,앱개발,머신러닝,클라우드,Android,iOS,Objective-C,Python,R,Tensorflow,기획·전략,앱기획,컨설턴트,PM(프로젝트매니저),데이터분석,UI/UX,서울,강남구",시작일2024.05.18 08:00마감일2024.06.17 23:59
367,서울 강남구 외,휴머레인컨설팅,긴급) 업계 최고 대기업 - B2C 플랫폼 기술PM - 최우대,경력 3년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219846,,"IT개발·데이터,앱개발,머신러닝,클라우드,Android,iOS,Objective-C,Python,R,Tensorflow,기획·전략,앱기획,컨설턴트,PM(프로젝트매니저),데이터분석,UI/UX,서울,강남구",시작일2024.05.18 08:00마감일2024.06.17 23:59
368,서울 강남구 외,휴머레인컨설팅,긴급) Data Engineer - 업계 최고 대기업 - 최우대,경력 3년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219749,,"IT개발·데이터,데이터마이닝,머신러닝,빅데이터,DW,ETL,Hadoop,OracleDB,Python,R,SQL,서울,강남구,동작구,서대문구,용산구",시작일2024.05.18 08:00마감일2024.06.17 23:59
369,서울 강남구 외,휴머레인컨설팅,긴급) 업계 최고 대기업 - Data Engineer - 최우대,경력 3년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219751,,"IT개발·데이터,데이터마이닝,머신러닝,빅데이터,DW,ETL,Hadoop,OracleDB,Python,R,SQL,서울,강남구,동작구,서대문구,용산구",시작일2024.05.18 08:00마감일2024.06.17 23:59
370,서울 강남구 외,휴머레인컨설팅,긴급) 글로벌 AI기업 - Software Engineering Manager - 최우대,경력 15년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219890,,"IT개발·데이터,검색엔진,네트워크,딥러닝,머신러닝,모델링,웹표준·웹접근성,클라우드,API,AI(인공지능),DW,DevOps,ETL,NLP(자연어처리),데이터분석가,데이터엔지니어,백엔드/서버개발,앱개발,웹개발,정보보안,ICT컨설팅,IT컨설팅,서울,강남구",시작일2024.05.18 08:00마감일2024.06.17 23:59
371,서울 강남구 외,휴머레인컨설팅,긴급) Senior Technical Program Manager - 글로벌 AI기업,경력 5년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219878,,"IT개발·데이터,앱개발,머신러닝,클라우드,Android,iOS,Objective-C,Python,R,Tensorflow,기획·전략,앱기획,컨설턴트,PM(프로젝트매니저),데이터분석,UI/UX,서울,강남구",시작일2024.05.18 08:00마감일2024.06.17 23:59
372,서울 강남구 외,휴머레인컨설팅,긴급) IT분야 기술기획 (5년 이상) - 업계 최고 대기업 - 최우대,경력 5년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219940,,"IT개발·데이터,앱개발,머신러닝,클라우드,Android,iOS,Objective-C,Python,R,Tensorflow,AI(인공지능),빅데이터,딥러닝,기획·전략,컨설턴트,PM(프로젝트매니저),데이터분석,기술기획,연구·R&D,AI(인공지능),서울,강남구,동작구,용산구,종로구",시작일2024.05.18 09:00마감일2024.06.17 23:59
373,서울 강남구 외,휴머레인컨설팅,긴급) B2C 플랫폼 기술PM - 업계 최고 대기업 - 최우대,경력 3년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219848,,"IT개발·데이터,앱개발,머신러닝,클라우드,Android,iOS,Objective-C,Python,R,Tensorflow,기획·전략,앱기획,컨설턴트,PM(프로젝트매니저),데이터분석,UI/UX,서울,강남구",시작일2024.05.18 08:00마감일2024.06.17 23:59
374,서울 강남구 외,휴머레인컨설팅,긴급) 업계 최고 대기업 - IT분야 기술기획 (5년 이상) - 최우대,경력 5년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219938,,"IT개발·데이터,앱개발,머신러닝,클라우드,Android,iOS,Objective-C,Python,R,Tensorflow,AI(인공지능),빅데이터,딥러닝,기획·전략,컨설턴트,PM(프로젝트매니저),데이터분석,기술기획,연구·R&D,AI(인공지능),서울,강남구,동작구,용산구,종로구",시작일2024.05.18 09:00마감일2024.06.17 23:59
375,서울 강남구 외,휴머레인컨설팅,긴급) Senior Product Manager - 글로벌 AI기업 - 최우대,경력 5년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219783,,"IT개발·데이터,앱개발,머신러닝,클라우드,Android,iOS,Objective-C,Python,R,Tensorflow,기획·전략,앱기획,컨설턴트,PM(프로젝트매니저),데이터분석,UI/UX,서비스기획,웹기획,사업제휴,스토리보드,PMO,PO(프로덕트오너),서울,강남구",시작일2024.05.18 08:00마감일2024.06.17 23:59
376,서울 강남구 외,휴머레인컨설팅,긴급) 글로벌 AI기업 - Senior Product Manager - 최우대,경력 5년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219784,,"IT개발·데이터,앱개발,머신러닝,클라우드,Android,iOS,Objective-C,Python,R,Tensorflow,기획·전략,앱기획,컨설턴트,PM(프로젝트매니저),데이터분석,UI/UX,서비스기획,웹기획,사업제휴,스토리보드,PMO,PO(프로덕트오너),서울,강남구",시작일2024.05.18 08:00마감일2024.06.17 23:59
377,서울 강남구 외,휴머레인컨설팅,긴급) Senior Data Engineer - 글로벌 AI 기업 - 최우대,경력 8년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219753,,"IT개발·데이터,데이터마이닝,머신러닝,빅데이터,DW,ETL,Hadoop,OracleDB,Python,R,SQL,서울,강남구,동작구,서대문구,용산구",시작일2024.05.18 08:00마감일2024.06.17 23:59
378,서울 강남구 외,휴머레인컨설팅,긴급) Software Engineering Manager - 글로벌 AI기업 - 최우대,경력 15년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219893,,"IT개발·데이터,검색엔진,네트워크,딥러닝,머신러닝,모델링,웹표준·웹접근성,클라우드,API,AI(인공지능),DW,DevOps,ETL,NLP(자연어처리),데이터분석가,데이터엔지니어,백엔드/서버개발,앱개발,웹개발,정보보안,ICT컨설팅,IT컨설팅,서울,강남구",시작일2024.05.18 08:00마감일2024.06.17 23:59
379,서울 강남구,베스트네트워크㈜,"20. ML Engineer, Backend engineer 채용[글로벌 헬스케어 기업]",무관(신입포함),학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48202504,,"IT개발·데이터,데이터분석가,데이터엔지니어,QA/테스터,SE(시스템엔지니어),데이터라벨링,데이터마이닝,데이터시각화,빅데이터,이미지프로세싱,영상처리,클라우드,텍스트마이닝,헬스케어,AWS,C언어,C,,Git,MSSQL,Python,Spring,SQL,Swift,TypeScript,퍼블리셔,백엔드/서버개발,네트워크,머신러닝,인프라,서울,강남구",시작일2024.05.23 10:00마감일2024.06.15 23:59
380,서울 강남구,(주)스카우트파트너스,대용량 데이터분석 CRM (SAS.BI.SQL.3-15년) 유통대기업,경력 3~16년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48252319,,"영업·판매·무역,B2C,B2B,기획·전략,기획,IT컨설팅,IT기획,데이터분석,IT개발·데이터,플랫폼,클라우드,IDC,IT통합,백엔드/서버개발,미들웨어,네트워크,SAP,EAI,XI,연계프로세스,cloud,그룹웨어,빅데이터,머신러닝,AI(인공지능),ETL,OLAP,SQL,DW,데이터분석가,데이터엔지니어,데이터마이닝,데이터사이언티스트,서울,강남구",시작일2024.05.23 08:00마감일2024.06.22 23:59
381,서울 강남구,굿커리어,"외국계 IT Infrastructure Engineer 대리,과장급 구함(굿커리어)",경력 3~13년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48250624,,"IT개발·데이터,기술지원,데이터분석가,데이터엔지니어,보안컨설팅,유지보수,정보보안,보안관제,SE(시스템엔지니어),SI개발,QA/테스터,퍼블리셔,데이터시각화,네트워크,딥러닝,데이터라벨링,머신러닝,데이터마이닝,모의해킹,방화벽,모델링,솔루션,악성코드,음성인식,임베디드,취약점진단,클라우드,플러그인,영상처리,웹표준·웹접근성,Windows,서울,강남구",시작일2024.05.22 17:00마감일2024.06.21 23:59
382,서울 강남구,(주)메타써치,AI Research Leader,경력 6~12년,석사졸업 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48240645,,"IT개발·데이터,머신러닝,딥러닝,서울,강남구",시작일2024.05.21 15:00마감일2024.06.20 23:59
383,서울 강남구,(주)인코리아 프로페셔널(In Korea Professional),[대형증권사] AI엔진개발,경력 8~16년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48240561,,"IT개발·데이터,SI개발,데이터엔지니어,데이터분석가,검색엔진,머신러닝,딥러닝,알고리즘,DevOps,S/W,Python,Pytorch,Tensorflow,모델링,빅데이터,연구·R&D,AI(인공지능),알고리즘개발,서울,강남구",시작일2024.05.21 15:00마감일2024.06.20 23:59
384,서울 강남구,굿커리어,법무 담당자(사내변호사),경력 2~6년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48235378,,"IT개발·데이터,클라우드,블록체인,GM(게임운영),IT컨설팅,머신러닝,딥러닝,메타버스,AI(인공지능),총무·법무·사무,법률사무원,법무,법무사,사무직,사내변호사,변호사,특허관리,IP(지식재산권),상표관리,인/허가,서울,강남구",시작일2024.05.21 09:00마감일2024.06.20 23:59
385,서울 강남구,굿커리어,"의료기기 제어용 펌웨어 개발 대리,과장급(굿커리어)",경력 4~12년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48175897,,"IT개발·데이터,백엔드/서버개발,앱개발,웹개발,프론트엔드,DBA,SE(시스템엔지니어),SI개발,펌웨어,플러그인,핀테크,클라우드,임베디드,컴퓨터비전,크로스브라우징,아키텍쳐,데이터시각화,딥러닝,모의해킹,블록체인,알고리즘,영상처리,빅데이터,미들웨어,머신러닝,데이터마이닝,메타버스,솔루션,MCU,RTOS,S/W,서울,강남구",시작일2024.05.12 12:00마감일2024.06.11 23:59
386,서울 강남구,(주)브이비젼,[판교/차량 SW 개발기업] 임베디드 응용 S/W 개발자 채용,경력 3~16년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48173965,,"IT개발·데이터,FAE,유지보수,딥러닝,머신러닝,솔루션,알고리즘,영상처리,임베디드,자율주행,펌웨어,AI(인공지능),FPGA,MCU,S/W,임베디드리눅스,C++,C언어,Linux,OpenCV,OpenGL,SVN,연구·R&D,기술연구,반도체,알고리즘개발,이미지프로세싱,자율주행,서울,강남구",상시채용
387,서울 강남구,(주)핀커스코리아,[의료AI솔루션] 의공학 연구원(박사 학위자),신입·경력(년수무관),박사졸업,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48170076,,"연구·R&D,연구원,R&D,AI(인공지능),의료기기연구,생명과학,기술연구,R&D기획,IT개발·데이터,데이터분석가,데이터엔지니어,DBA,Python,R,Pytorch,Matlab,딥러닝,머신러닝,데이터시각화,데이터마이닝,빅데이터,솔루션,스크립트,영상처리,알고리즘,신경망,이미지프로세싱,AI(인공지능),헬스케어,C언어,FEM,BEM,서울,강남구",시작일2024.05.10 14:00마감일2024.05.24 23:59
388,서울 강남구,굿커리어,"중견기업 Automotive Cluster개발 PL 과장,차장,부장급 구함(굿",경력 5년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48174579,,"IT개발·데이터,데이터엔지니어,백엔드/서버개발,웹개발,프론트엔드,앱개발,빅데이터,머신러닝,딥러닝,모의해킹,블록체인,데이터시각화,모델링,검색엔진,음성인식,임베디드,AI(인공지능),FPGA,RTOS,S/W,C++,Java,Unix,Linux,Kotlin,C언어,C,,풀스택,임베디드리눅스,파워빌더,액션스크립트,서울,강남구",시작일2024.05.11 11:00마감일2024.06.10 23:59
389,서울 강남구,굿커리어,"중견기업 WIFI,RF,임베디드 SW개발 대리,과장,차장급 구함(굿커",경력 3년 ↑,"대졸(2,3년제) 이상",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48175906,,"IT개발·데이터,백엔드/서버개발,앱개발,프론트엔드,DBA,SE(시스템엔지니어),미들웨어,머신러닝,솔루션,빅데이터,이미지프로세싱,자율주행,음성인식,임베디드,취약점진단,클라우드,컴퓨터비전,크로스브라우징,정보통신,AR(증강현실),펌웨어,AI(인공지능),NLP(자연어처리),S/W,RTOS,VR(가상현실),VMware,VPN,RPA,ISMS,NLU(자연어이해),서울,강남구",시작일2024.05.12 12:00마감일2024.06.11 23:59
